song,scene,duration,confidence,loudness,tempo,tempo_confidence,key,key_confidence,mode,mode_confidence,time_signature,time_signature_confidence,name,type,active_lights,colors,avg_brightness,avg_strobe,uses_mfft,uses_time,uses_bool,active_light_types,dominant_color
Pump Up The Jam,party,21.04929,0.129,-7.499,124.999,0.456,1,0.171,1,0.567,4,1.0,party,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']","{'purple': 2, 'pink': 4, 'blue': 1, 'green': 1}",28.333333333333332,85.0,True,True,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Pump Up The Jam,red_pulse,14.94682,0.941,-15.803,124.531,0.767,10,0.238,0,0.569,4,1.0,red_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'red': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",red
Pump Up The Jam,trance,23.47901,0.913,-8.824,124.73,0.395,1,0.328,1,0.426,4,1.0,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Pump Up The Jam,chill_pink,23.11184,0.049,-8.545,124.608,0.824,0,0.0,1,0.0,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Pump Up The Jam,chill_pink,49.55338,0.136,-8.654,124.813,0.693,8,0.4,1,0.262,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Pump Up The Jam,chill_pink,7.92514,1.0,-24.252,124.672,0.422,0,0.0,0,0.0,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Hot Stuff,whispers,8.48436,1.0,-40.863,120.275,0.64,0,0.0,1,0.0,4,1.0,whispers,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 3, 'purple': 3, 'green': 2}",20.833333333333332,0.0,True,True,True,"{'rgb': 8, 'dimmer': 2, 'strobe': 1}",blue
Hot Stuff,party,26.49638,1.0,-7.1,120.069,0.489,7,0.945,1,0.66,4,1.0,party,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']","{'purple': 2, 'pink': 4, 'blue': 1, 'green': 1}",28.333333333333332,85.0,True,True,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Hot Stuff,party,31.88595,0.034,-4.887,119.935,0.509,0,0.583,1,0.537,4,1.0,party,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']","{'purple': 2, 'pink': 4, 'blue': 1, 'green': 1}",28.333333333333332,85.0,True,True,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Hot Stuff,chill_pink,12.02124,0.695,-7.723,119.834,0.305,8,0.06,1,0.411,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
Hot Stuff,pink_pulse,67.20149,0.614,-4.559,119.846,0.464,0,0.293,1,0.387,4,1.0,pink_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'pink': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",pink
Hot Stuff,discovibe,47.29713,0.631,-4.585,119.949,0.383,5,0.816,1,0.544,4,1.0,discovibe,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'rgb1', 'rgb6', 'discoball', 'ropes']","{'blue': 4, 'pink': 4}",70.0,0.1111111111111111,True,True,True,"{'dimmer': 2, 'rgb': 8, 'strobe': 1}",blue
Hot Stuff,flicker,5.6212,0.624,-43.138,0.0,0.0,1,0.0,1,0.0,4,1.0,flicker,effect,"['orb', 'ropes']",{},,,False,False,True,{'dimmer': 2},
Diary,ambient1,15.40465,1.0,-13.168,122.503,0.289,3,0.6,0,0.65,4,0.966,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Diary,ambient1,16.58435,0.33,-10.67,123.044,0.489,3,0.749,0,0.742,4,1.0,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
Diary,bluevelvet,15.02403,0.792,-6.709,123.225,0.704,3,0.395,0,0.371,4,1.0,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
Diary,bluevelvet,10.31749,0.013,-6.145,123.069,0.717,1,0.127,1,0.323,4,1.0,bluevelvet,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'blue': 8},56.25,0.0,True,False,False,"{'dimmer': 2, 'rgb': 8}",blue
Diary,blue_pulse,7.73855,0.357,-6.684,122.812,0.653,8,0.118,0,0.515,4,1.0,blue_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",blue
Diary,trance,31.22868,0.342,-6.347,123.047,0.67,1,0.707,1,0.604,4,1.0,trance,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6', 'discoball']",{'purple': 8},255.0,255.0,False,True,True,"{'rgb': 8, 'dimmer': 1}",purple
Diary,blue_bass_pulse,13.71231,0.604,-6.318,123.115,0.715,1,0.56,1,0.348,4,1.0,blue_bass_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,255.0,True,False,True,"{'rgb': 8, 'strobe': 1, 'dimmer': 4}",blue
Diary,blue_pulse,51.73804,0.284,-6.463,122.948,0.652,1,0.073,1,0.264,4,1.0,blue_pulse,unknown,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'strobe', 'rgb4', 'orb', 'rgb1', 'rgb6', 'lasers', 'discoball', 'ropes']",{'blue': 8},85.0,0.0,True,False,True,"{'rgb': 8, 'dimmer': 4, 'strobe': 1}",blue
Diary,ambient1,17.98809,1.0,-25.433,122.143,0.189,6,0.102,1,0.61,4,0.9,ambient1,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",blue
TOO COLD,ambient2,13.88661,1.0,-12.88,160.221,0.394,2,0.353,1,0.605,4,1.0,ambient2,ambient,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']",{'red': 8},,0.0,False,True,False,"{'rgb': 8, 'dimmer': 2}",red
TOO COLD,chill_pink,19.14204,1.0,-5.202,159.659,0.341,2,0.054,1,0.47,4,1.0,chill_pink,effect,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'rgb1', 'rgb6']",{'pink': 8},55.0,0.0,True,False,False,{'rgb': 8},pink
TOO COLD,build1,10.86562,0.307,-3.185,159.743,0.186,2,0.212,1,0.443,4,1.0,build1,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",127.5,0.0,True,True,False,"{'rgb': 8, 'dimmer': 2}",blue
TOO COLD,build1,22.51415,0.559,-5.914,159.912,0.258,5,0.605,1,0.589,4,1.0,build1,build,"['rgb8', 'rgb3', 'rgb7', 'rgb2', 'rgb5', 'rgb4', 'orb', 'rgb1', 'rgb6', 'ropes']","{'blue': 4, 'purple': 4}",127.5,0.0,True,True,False,"{'rgb': 8, 'dimmer': 2}",blue
